DATE,STATION,fire_risk_score
2020-04-28,USW00093193,0.4772728
2022-06-01,USW00023185,0.47699463
2022-04-01,USW00093193,0.47684926
2022-02-01,USW00023157,0.47671658
2022-04-12,USW00023185,0.4765463
2023-07-25,USW00023157,0.47630578
2023-08-28,USW00093193,0.4760222
2020-05-23,USW00024257,0.4758508
2022-12-05,USW00023157,0.47569472
2020-08-29,USW00023157,0.4756774
2020-04-11,USW00024257,0.47552627
2021-09-16,USW00023155,0.4751505
2022-02-22,USW00093193,0.47503453
2021-03-21,USW00023185,0.47382703
2020-04-26,USW00093193,0.47378382
2023-05-25,USW00023157,0.47314516
2022-04-03,USW00093193,0.4722962
2022-01-01,USW00023185,0.47226325
2020-04-04,USW00093193,0.47218376
2020-03-19,USW00093193,0.4719834
2022-09-19,USW00023155,0.47165528
2021-05-13,USW00093193,0.4713932
2023-04-08,USW00023185,0.47134838
2023-11-01,USW00023155,0.47106823
2020-07-13,USW00093193,0.4710237
2022-08-11,USW00023185,0.47060207
2022-05-24,USW00023155,0.4701251
2022-12-01,USW00023155,0.47009194
2021-11-23,USW00023155,0.46884277
2021-02-27,USW00023155,0.46865234
2021-07-24,USW00023185,0.4685192
2021-04-15,USW00093193,0.4683633
2022-09-23,USW00023155,0.46831578
2023-03-20,USW00023155,0.4679859
2021-05-28,USW00023155,0.46743256
2021-09-20,USW00023157,0.467399
2023-11-28,USW00023155,0.46733496
2021-07-29,USW00023185,0.46685278
2020-06-01,USW00023155,0.46663377
2020-04-04,USW00023155,0.4661402
2021-04-15,USW00023185,0.4661308
2021-03-09,USW00023185,0.4660057
2022-07-19,USW00093193,0.46563694
2022-11-06,USW00023157,0.46523234
2021-01-30,USW00023185,0.46520358
2023-03-13,USW00023157,0.46476394
2022-11-14,USW00023157,0.46476343
2021-07-09,USW00024257,0.46460414
2021-07-21,USW00023155,0.464042
2022-08-01,USW00023157,0.4638949
2021-10-20,USW00023185,0.46376473
2021-07-11,USW00023155,0.46375868
2021-09-30,USW00023155,0.4634931
2020-05-08,USW00023157,0.46301442
2020-01-17,USW00023157,0.4628196
2021-05-03,USW00093193,0.4623975
2023-08-08,USW00023185,0.46232632
2021-08-22,USW00023155,0.46212497
2022-03-06,USW00023185,0.4619119
2020-12-25,USW00093193,0.46169853
2023-04-19,USW00023155,0.46167892
2022-06-19,USW00023157,0.46155363
2022-07-11,USW00023155,0.4615074
2021-04-25,USW00093193,0.46123555
2021-07-18,USW00023155,0.46084487
2023-07-13,USW00023155,0.46036354
2022-04-09,USW00023155,0.46008447
2020-03-19,USW00023157,0.45997337
2021-08-21,USW00023155,0.4595984
2022-06-06,USW00023185,0.45945007
2020-08-30,USW00093193,0.45944297
2022-09-30,USW00023155,0.45937866
2023-05-07,USW00093193,0.45937404
2021-11-29,USW00023185,0.45934123
2021-07-06,USW00024257,0.45920792
2021-03-19,USW00093193,0.45919845
2020-06-29,USW00023157,0.4589823
2020-04-13,USW00093193,0.45888788
2023-07-01,USW00023185,0.4587611
2020-05-23,USW00093193,0.45865157
2022-07-05,USW00024257,0.45847085
2020-04-26,USW00023157,0.4582905
2021-05-06,USW00023185,0.45825845
2020-11-25,USW00093193,0.4582212
2020-05-13,USW00023185,0.45785168
2023-03-07,USW00023157,0.45771635
2022-11-07,USW00023157,0.4574869
2021-08-06,USW00023157,0.4572867
2021-08-19,USW00093193,0.4570133
2021-10-30,USW00023185,0.4568866
2023-04-15,USW00023155,0.4567466
2020-07-06,USW00024257,0.45657885
2021-12-03,USW00023185,0.45610896
2020-03-30,USW00023185,0.45549673
2023-09-29,USW00023157,0.45548287
2022-10-18,USW00023157,0.4552296
2020-08-11,USW00023155,0.45522285
2020-08-21,USW00093193,0.455068
2021-03-10,USW00024257,0.45474833
2022-04-21,USW00024257,0.4547389
2020-12-02,USW00023155,0.45462906
2023-02-27,USW00023155,0.45462778
2021-05-27,USW00023185,0.4544793
2022-01-03,USW00023155,0.45439363
2023-03-27,USW00023155,0.45419756
2020-04-25,USW00023185,0.45419303
2023-04-21,USW00093193,0.45379502
2020-07-11,USW00023155,0.45362297
2020-07-23,USW00093193,0.4533797
2022-11-19,USW00023155,0.45329693
2020-06-27,USW00023185,0.45296362
2023-11-29,USW00024257,0.45260885
2022-04-03,USW00023155,0.4522347
2020-03-21,USW00023185,0.45175818
2020-07-14,USW00024257,0.4517314
2023-02-20,USW00023155,0.4516595
2022-09-30,USW00093193,0.45102027
2022-02-17,USW00023185,0.4509436
2022-04-01,USW00023155,0.45086294
2020-03-18,USW00023155,0.4505124
2020-09-18,USW00024257,0.4504118
2020-01-08,USW00024257,0.4497785
2021-05-13,USW00024257,0.44971797
2023-11-04,USW00023157,0.44912988
2022-09-29,USW00093193,0.44911212
2021-03-12,USW00023185,0.44869938
2021-03-10,USW00023157,0.44858685
2020-04-21,USW00093193,0.44856963
2021-02-01,USW00023155,0.44767478
2020-06-28,USW00093193,0.44741747
2020-04-14,USW00093193,0.44720563
2021-12-23,USW00023155,0.44689766
2021-11-02,USW00024257,0.44687706
2021-08-24,USW00093193,0.44686952
2022-06-15,USW00024257,0.44642785
2021-11-18,USW00093193,0.44605878
2020-10-22,USW00093193,0.44599378
2020-05-31,USW00093193,0.4458437
2020-11-01,USW00093193,0.4457007
2021-07-24,USW00024257,0.44468212
2022-12-23,USW00023157,0.4441208
2021-02-04,USW00023155,0.44386312
2021-09-21,USW00023185,0.44365954
2023-08-04,USW00023185,0.44365588
2022-05-04,USW00023185,0.44352096
2020-04-29,USW00023155,0.44340307
2023-09-08,USW00023155,0.44325417
2020-04-19,USW00093193,0.44255805
2021-05-11,USW00023155,0.44254076
2021-09-18,USW00024257,0.4424182
2020-06-15,USW00023155,0.4423885
2021-09-16,USW00024257,0.4415402
2020-08-05,USW00023155,0.4412594
2023-05-15,USW00023155,0.44091314
2023-04-16,USW00023155,0.44065586
2021-09-02,USW00023185,0.44051555
2023-10-05,USW00023155,0.44051096
2021-10-13,USW00024257,0.44047165
2020-12-21,USW00023157,0.4404679
2022-02-24,USW00023157,0.44040397
2022-06-04,USW00093193,0.44021678
2022-04-11,USW00093193,0.4399278
2021-10-13,USW00023185,0.43964723
2021-09-12,USW00024257,0.43924907
2020-04-19,USW00023155,0.43905106
2022-06-29,USW00023185,0.43867883
2022-04-14,USW00093193,0.43858865
2023-07-10,USW00093193,0.4385505
2021-04-03,USW00023185,0.4383951
2022-07-31,USW00093193,0.43822673
2023-03-18,USW00093193,0.4378453
2021-09-04,USW00023155,0.43781778
2020-04-01,USW00024257,0.43766856
2023-11-29,USW00023155,0.43727934
2020-06-30,USW00093193,0.43723163
2021-04-08,USW00093193,0.43650657
2021-04-12,USW00093193,0.43611634
2022-11-03,USW00024257,0.43600315
2021-04-16,USW00023155,0.4356622
2020-06-06,USW00023157,0.4356278
2022-05-21,USW00093193,0.43539873
2021-07-16,USW00023185,0.4353307
2023-05-12,USW00023185,0.43515545
2020-12-10,USW00023155,0.435128
2023-02-15,USW00023155,0.43470317
2020-03-20,USW00023157,0.43439335
2023-07-07,USW00023185,0.43429187
2020-09-06,USW00023185,0.43400884
2021-01-16,USW00023185,0.43368834
2021-11-21,USW00093193,0.4335792
2021-09-23,USW00093193,0.433063
2021-04-14,USW00023155,0.43295524
2020-07-07,USW00023185,0.43271235
2022-07-03,USW00023155,0.43264377
2021-04-14,USW00024257,0.43209216
2022-09-12,USW00023185,0.43204594
2022-08-18,USW00023155,0.43204382
2021-07-17,USW00023185,0.43195698
2022-09-13,USW00023185,0.43184206
2020-10-08,USW00023185,0.43181664
2021-05-24,USW00023157,0.4317446
2022-01-19,USW00024257,0.4316116
2022-06-18,USW00024257,0.43151587
2020-10-30,USW00023185,0.43142956
2023-08-15,USW00023185,0.4313676
2023-09-29,USW00024257,0.43127254
2022-05-30,USW00023157,0.4311648
2020-04-29,USW00023185,0.4309363
2022-11-27,USW00023155,0.43085167
2020-09-28,USW00023157,0.4308275
2022-12-30,USW00023157,0.43068534
2022-04-20,USW00093193,0.43056604
2020-05-01,USW00023155,0.4304594
2022-08-12,USW00023185,0.43032432
2020-09-02,USW00093193,0.43010902
2020-01-11,USW00024257,0.4299112
2022-02-20,USW00023185,0.42989367
2022-02-03,USW00023157,0.42974946
2022-02-03,USW00024257,0.429686
2022-05-15,USW00023155,0.42961955
2021-04-10,USW00093193,0.42937005
2021-06-09,USW00023155,0.42922294
2021-06-10,USW00023185,0.429209
2023-04-17,USW00023155,0.42881396
2023-12-09,USW00024257,0.42869082
2021-07-05,USW00023157,0.42785817
2020-03-02,USW00093193,0.427714
2022-04-10,USW00023155,0.42752677
2023-10-24,USW00023157,0.42745274
2021-11-22,USW00023155,0.42725706
2022-04-23,USW00023155,0.42686945
2023-07-30,USW00023155,0.42671275
2020-04-10,USW00023155,0.42610368
2020-03-16,USW00023155,0.42457163
2021-10-22,USW00023155,0.42443487
2021-06-09,USW00093193,0.4243324
2021-06-08,USW00024257,0.42399222
2022-04-17,USW00024257,0.42394155
2021-10-30,USW00093193,0.42356834
2023-11-24,USW00023155,0.4227512
2021-03-05,USW00023185,0.42268938
2020-09-23,USW00023155,0.4223486
2022-07-09,USW00023185,0.42224798
2022-05-28,USW00024257,0.42211366
2020-04-17,USW00023157,0.42211345
2021-04-23,USW00023157,0.42171103
2021-11-23,USW00024257,0.42109838
2023-07-23,USW00023185,0.42109075
2022-02-23,USW00023155,0.42107758
2020-07-24,USW00023155,0.42068177
2022-10-14,USW00093193,0.4206753
2021-10-12,USW00023155,0.42043877
2020-01-11,USW00093193,0.4202723
2021-11-19,USW00023157,0.42003125
2020-05-04,USW00023155,0.41998243
2022-08-27,USW00023157,0.4198975
2023-09-27,USW00024257,0.4197616
2022-10-25,USW00023185,0.41972858
2020-07-21,USW00023155,0.41939157
2020-10-11,USW00093193,0.4193652
2022-05-17,USW00023157,0.4190386
2021-07-12,USW00023185,0.4187746
2021-04-14,USW00023157,0.41865742
2021-05-29,USW00093193,0.41862145
2022-08-07,USW00023185,0.4185417
2020-04-27,USW00023185,0.41845247
2020-05-11,USW00093193,0.4182995
2022-03-11,USW00093193,0.41818392
2022-12-08,USW00023155,0.41810393
2021-06-11,USW00093193,0.417994
2020-11-15,USW00023185,0.41789323
2022-10-27,USW00023185,0.4177444
2021-12-03,USW00024257,0.41763553
2022-03-22,USW00023185,0.4173863
2022-06-05,USW00093193,0.41734302
2023-08-14,USW00023157,0.417324
2022-10-01,USW00023157,0.41712025
2020-04-03,USW00093193,0.41704565
2022-12-09,USW00023155,0.41702798
2021-05-23,USW00023155,0.41693795
2021-03-02,USW00023185,0.41636172
2020-04-05,USW00023155,0.41611376
2020-07-01,USW00093193,0.41608936
2020-08-07,USW00093193,0.4155812
2022-09-22,USW00023185,0.41551137
2021-11-01,USW00023157,0.41550142
2022-11-16,USW00023157,0.4154463
2020-05-24,USW00093193,0.41534746
2020-11-06,USW00093193,0.4153241
2021-05-10,USW00093193,0.41513434
2021-10-29,USW00024257,0.4150838
2021-06-15,USW00023185,0.41488066
2022-11-23,USW00023155,0.41487
2022-05-10,USW00093193,0.41481763
2022-11-16,USW00023155,0.41450828
2021-08-24,USW00023185,0.41433263
2021-09-30,USW00023157,0.41422182
2022-05-03,USW00024257,0.4139185
2021-08-10,USW00023185,0.41388863
2020-01-05,USW00093193,0.41362432
2022-10-03,USW00023155,0.4134692
2021-07-23,USW00093193,0.41327202
2022-05-13,USW00093193,0.4128326
2021-05-18,USW00023155,0.41281044
2021-11-11,USW00023185,0.41266415
2022-08-12,USW00024257,0.4126464
2021-04-05,USW00023157,0.41248432
2020-05-18,USW00093193,0.4122496
2020-12-18,USW00023157,0.4118469
2021-05-22,USW00023185,0.41177836
2020-11-16,USW00023185,0.41139817
2021-09-18,USW00093193,0.41139355
2020-06-16,USW00093193,0.41118482
2022-09-28,USW00024257,0.41105834
2020-01-11,USW00023155,0.41092762
2021-02-13,USW00023155,0.4108531
2022-07-16,USW00093193,0.41075274
2023-05-10,USW00023155,0.41074124
2021-11-07,USW00093193,0.4107008
2021-05-03,USW00023185,0.41043955
2021-06-12,USW00023155,0.41040477
2022-12-05,USW00023155,0.41036028
2022-07-03,USW00023157,0.41003466
2021-06-10,USW00023155,0.40960184
2022-04-15,USW00093193,0.40957063
2020-05-13,USW00023157,0.40948355
2020-10-25,USW00023155,0.4090163
2021-08-22,USW00023185,0.40895295
2021-12-08,USW00023157,0.40889928
2021-04-07,USW00023155,0.4086408
2020-04-10,USW00023185,0.40817377
2021-10-29,USW00023157,0.40817362
2022-03-10,USW00023155,0.40810388
2022-09-28,USW00093193,0.4077759
2022-05-23,USW00093193,0.40769315
2020-12-30,USW00023155,0.4076901
2022-09-12,USW00024257,0.4075416
2021-06-09,USW00023185,0.40749255
2022-09-13,USW00023155,0.40745986
2020-05-15,USW00023155,0.40714258
2020-10-24,USW00023157,0.40695786
2021-02-14,USW00023155,0.40673363
2022-07-06,USW00024257,0.406623
2022-10-24,USW00024257,0.40646112
2021-05-22,USW00023155,0.406194
2020-09-26,USW00023185,0.40610236
2023-01-04,USW00023155,0.4059768
2020-04-08,USW00023155,0.4056255
2020-11-14,USW00023157,0.4055203
2022-11-04,USW00023157,0.40543032
2021-02-03,USW00023185,0.40536323
2021-01-08,USW00023185,0.405341
2020-03-17,USW00023157,0.40533713
2020-03-07,USW00093193,0.40519273
2020-04-02,USW00023155,0.40501475
2021-05-04,USW00024257,0.40462688
2020-04-21,USW00023157,0.40449828
2023-11-10,USW00023155,0.40424296
2020-06-29,USW00024257,0.40382895
2022-10-06,USW00093193,0.40365088
2021-07-04,USW00023157,0.40353584
2021-11-30,USW00024257,0.4034881
2022-06-03,USW00024257,0.40333351
2021-10-13,USW00093193,0.4033118
2021-10-08,USW00024257,0.40323627
2022-05-02,USW00024257,0.40314376
2020-02-05,USW00023155,0.40301967
2020-10-10,USW00023185,0.4029808
2022-11-01,USW00093193,0.4028119
2023-05-13,USW00023185,0.40251023
2023-09-05,USW00093193,0.40206382
2020-04-29,USW00093193,0.4020007
2020-01-29,USW00023185,0.40158945
2020-05-24,USW00023155,0.4013795
2022-08-17,USW00023185,0.40109676
2020-09-15,USW00023155,0.40097493
2021-11-30,USW00023185,0.4005979
2022-12-05,USW00093193,0.40051955
2022-03-03,USW00023185,0.3995621
2020-06-08,USW00023185,0.3993265
2022-08-29,USW00093193,0.39882648
2020-08-13,USW00023155,0.39877275
2022-08-02,USW00023185,0.39836726
2021-02-25,USW00023155,0.39802325
2022-07-09,USW00093193,0.3979655
2022-04-25,USW00023185,0.39795935
2020-08-13,USW00093193,0.39792266
2021-11-28,USW00023155,0.3976379
2021-08-26,USW00023157,0.3974809
2020-12-02,USW00093193,0.3974063
2023-04-25,USW00024257,0.39731264
2022-07-01,USW00024257,0.3972711
2022-05-30,USW00023155,0.3970782
2022-06-19,USW00093193,0.3968763
2023-08-01,USW00093193,0.3966632
2021-08-02,USW00024257,0.3965893
2020-03-07,USW00024257,0.3964878
2022-05-04,USW00023155,0.3963343
2023-01-31,USW00023157,0.3960301
2020-07-09,USW00023155,0.39598402
2020-11-30,USW00093193,0.39589036
2021-04-18,USW00093193,0.39586106
2020-06-08,USW00023155,0.39567474
2020-03-11,USW00023185,0.39542383
2021-01-27,USW00023155,0.3951998
2020-09-22,USW00023185,0.3951731
2022-08-05,USW00093193,0.39477035
2021-11-16,USW00023155,0.39439145
2020-11-05,USW00023157,0.3942288
2021-01-24,USW00093193,0.39414933
2022-09-15,USW00023157,0.39402434
2023-05-22,USW00023185,0.39368275
2023-07-20,USW00023155,0.39361176
2022-09-30,USW00023157,0.39316073
2021-11-17,USW00023185,0.3931513
2021-07-20,USW00024257,0.39313802
2021-02-02,USW00023157,0.39308324
2022-09-29,USW00023155,0.39290702
2020-11-30,USW00024257,0.39276114
2022-04-14,USW00023155,0.39275128
2021-02-18,USW00093193,0.3926339
2021-08-11,USW00023185,0.39247888
2023-01-11,USW00023185,0.3921818
2022-10-29,USW00093193,0.3921105
2022-08-03,USW00024257,0.3920388
2023-07-12,USW00023155,0.39194027
2020-10-19,USW00023157,0.39188972
2022-03-28,USW00093193,0.3917696
2021-03-17,USW00023185,0.3915652
2020-06-09,USW00023185,0.39154664
2020-12-10,USW00024257,0.39131087
2022-10-23,USW00023185,0.3911334
2022-07-08,USW00093193,0.3910388
2021-07-20,USW00093193,0.39101583
2022-06-24,USW00023185,0.39072973
2021-03-09,USW00024257,0.39066654
2020-06-07,USW00024257,0.39038843
2022-05-12,USW00093193,0.39022735
2022-06-09,USW00023155,0.39010242
2022-12-03,USW00023157,0.39001426
2020-03-02,USW00023155,0.38985226
2021-01-05,USW00023185,0.389827
2020-01-16,USW00023185,0.38980696
2023-07-20,USW00023185,0.38964117
2020-07-05,USW00023155,0.38963273
2021-01-09,USW00023185,0.38955012
2022-04-14,USW00024257,0.38944897
2023-07-21,USW00024257,0.38921845
2020-01-14,USW00023185,0.38916957
2020-11-04,USW00023155,0.38916764
2020-10-16,USW00023157,0.38908964
2022-05-12,USW00023155,0.3890019
2021-12-02,USW00023155,0.38873655
2020-04-05,USW00024257,0.3878405
2021-01-19,USW00093193,0.38755974
2021-04-21,USW00093193,0.38752759
2021-07-16,USW00024257,0.3873889
2023-03-09,USW00023185,0.3870674
2022-04-25,USW00093193,0.3867608
2021-09-01,USW00093193,0.38657528
2021-11-13,USW00023185,0.38623366
2021-08-22,USW00023157,0.38612902
2022-12-17,USW00093193,0.38571966
2022-07-01,USW00023155,0.3852225
2021-07-07,USW00024257,0.3849211
2022-01-11,USW00023155,0.38490292
2020-03-20,USW00023185,0.384506
2020-09-27,USW00023185,0.3842988
2023-03-30,USW00024257,0.38416377
2021-05-13,USW00023155,0.384025
2020-09-22,USW00023155,0.383974
2022-09-10,USW00024257,0.38385838
2022-04-01,USW00024257,0.38385734
2021-05-31,USW00023185,0.3835718
2020-03-21,USW00093193,0.3833356
2020-11-20,USW00023157,0.38331765
2020-02-29,USW00024257,0.3833154
2020-08-10,USW00023155,0.3830838
2022-06-08,USW00023185,0.38294753
2022-08-07,USW00093193,0.38288307
2020-12-17,USW00023155,0.38283825
2022-09-25,USW00023155,0.38269806
2022-06-07,USW00023185,0.38261822
2021-02-26,USW00023155,0.38250598
2022-09-12,USW00023157,0.38248175
2020-07-24,USW00024257,0.3822108
2020-03-20,USW00023155,0.38188347
2021-03-19,USW00023185,0.38172325
2022-10-17,USW00093193,0.38150573
2021-06-07,USW00024257,0.38112262
2020-01-18,USW00023155,0.38081363
2022-08-06,USW00023157,0.3807565
2022-04-30,USW00023155,0.3805724
2023-07-17,USW00093193,0.38053152
2022-10-28,USW00023155,0.38047627
2021-11-19,USW00023185,0.38015166
2020-12-08,USW00023155,0.38013348
2021-12-02,USW00093193,0.3798651
2021-04-11,USW00023185,0.3798501
2021-10-11,USW00024257,0.37974462
2022-05-04,USW00093193,0.37942806
2023-03-22,USW00023157,0.37936175
2022-08-24,USW00093193,0.37921527
2021-04-23,USW00024257,0.3789911
2020-03-23,USW00023185,0.37898564
2022-05-27,USW00093193,0.37875605
2020-05-20,USW00024257,0.37874296
2021-04-26,USW00093193,0.37808144
2022-04-21,USW00023185,0.37785208
2021-04-23,USW00093193,0.37749463
2020-12-16,USW00023157,0.377467
2020-11-15,USW00093193,0.37738952
2020-09-14,USW00093193,0.3773233
2020-03-20,USW00024257,0.3767998
2022-06-18,USW00093193,0.37678444
2020-05-19,USW00023157,0.37666777
2020-04-02,USW00023157,0.37633008
2020-07-24,USW00023185,0.37624636
2021-11-02,USW00093193,0.37610227
2021-06-25,USW00093193,0.37580183
2022-06-01,USW00093193,0.37558806
2020-09-21,USW00023185,0.3755258
2022-10-17,USW00023185,0.37550595
2022-10-15,USW00023155,0.37502912
2021-01-05,USW00024257,0.37480032
2020-05-01,USW00023157,0.37479877
2020-11-18,USW00023155,0.37460807
2022-05-16,USW00023185,0.3744348
2021-03-17,USW00024257,0.37402424
2023-11-07,USW00023157,0.3736157
2021-05-01,USW00023155,0.3735473
2020-04-22,USW00093193,0.3733891
2021-12-04,USW00023155,0.3733271
2022-10-08,USW00093193,0.3731199
2020-07-21,USW00093193,0.37299585
2022-12-29,USW00023155,0.3729471
2020-09-18,USW00093193,0.37252688
2020-04-16,USW00023185,0.37232304
2022-04-24,USW00023155,0.37223727
2022-04-10,USW00023185,0.37181732
2020-10-11,USW00023155,0.37177217
2021-09-27,USW00023185,0.3717596
2020-12-25,USW00023155,0.3715776
2021-11-24,USW00024257,0.3715088
2023-11-15,USW00024257,0.37127763
2021-08-21,USW00023157,0.37096664
2022-04-22,USW00024257,0.37078214
2022-05-19,USW00023155,0.37075415
2020-12-21,USW00023155,0.3707265
2021-10-31,USW00023157,0.37019137
2022-03-15,USW00023185,0.37010232
2020-01-28,USW00024257,0.370045
2023-05-10,USW00023157,0.36975127
2022-06-01,USW00023155,0.36933684
2023-12-02,USW00023155,0.369052
2020-11-19,USW00093193,0.36879727
2022-05-23,USW00023155,0.36878008
2021-08-31,USW00024257,0.36853686
2021-12-10,USW00023155,0.36841244
2020-04-20,USW00023155,0.36831266
2022-09-16,USW00023157,0.36798453
2020-12-07,USW00024257,0.36797953
2023-02-10,USW00093193,0.3676538
2020-05-02,USW00023155,0.36719063
2021-06-07,USW00093193,0.36718357
2021-08-28,USW00024257,0.3671314
2023-06-14,USW00023157,0.36654723
2022-03-07,USW00093193,0.36647826
2021-10-14,USW00023155,0.36623463
2021-06-10,USW00024257,0.36576715
2021-03-25,USW00023185,0.36571047
2020-04-20,USW00023185,0.36563522
2021-10-04,USW00024257,0.3655767
2020-04-08,USW00093193,0.36542162
2022-09-17,USW00024257,0.3653995
2021-08-22,USW00024257,0.36538696
2023-01-12,USW00093193,0.36486372
2022-12-25,USW00024213,0.3647558
2020-11-08,USW00023155,0.36470598
2022-05-29,USW00024257,0.3645449
2022-03-28,USW00023155,0.3644328
2021-05-19,USW00023155,0.36437047
2021-05-03,USW00023155,0.364234
2022-05-26,USW00024257,0.36394116
2020-11-16,USW00093193,0.363878
2021-08-01,USW00023185,0.363707
2020-05-29,USW00023185,0.36363783
2021-10-19,USW00024257,0.36342287
2020-11-13,USW00023155,0.36340746
2020-10-27,USW00023155,0.3633982
2022-10-27,USW00024257,0.3633282
2021-01-29,USW00023157,0.36331832
2020-12-04,USW00093193,0.36324587
2022-04-12,USW00024257,0.36264598
2021-04-19,USW00023155,0.36215758
2020-11-18,USW00093193,0.36213773
2021-12-25,USW00023155,0.36180654
2020-04-06,USW00023157,0.3617351
2022-10-02,USW00023185,0.3616399
2022-06-13,USW00023185,0.36129168
2020-04-14,USW00023155,0.36072394
2023-02-10,USW00023155,0.3601967
2021-09-12,USW00023185,0.35969618
2021-11-07,USW00023185,0.3589367
2022-05-11,USW00093193,0.35876828
2022-05-09,USW00093193,0.35857087
2023-12-10,USW00023157,0.3583657
2021-07-12,USW00023155,0.35835105
2020-04-01,USW00023155,0.35774165
2020-05-21,USW00023185,0.35741588
2022-12-01,USW00023157,0.35737482
2021-04-10,USW00023155,0.35655198
2022-07-11,USW00023185,0.3565422
2020-04-10,USW00093193,0.35649148
2021-11-03,USW00023157,0.35643476
2021-10-10,USW00093193,0.35612127
2021-04-03,USW00093193,0.3561073
2020-07-05,USW00023157,0.35609353
2020-09-17,USW00023185,0.35602352
2022-05-22,USW00023155,0.35600898
2022-08-12,USW00023157,0.35577154
2020-11-17,USW00023155,0.35569552
2022-08-17,USW00023155,0.35563755
2020-03-19,USW00023155,0.35561097
2021-04-17,USW00023185,0.35559425
2023-03-24,USW00023155,0.35554788
2023-11-10,USW00024257,0.3554282
2021-10-09,USW00093193,0.35542014
2021-05-15,USW00024257,0.35541022
2020-04-03,USW00023185,0.35536864
2020-09-27,USW00093193,0.3552397
2020-07-08,USW00093193,0.355137
2020-11-24,USW00024257,0.3546324
2021-07-18,USW00023185,0.3546249
2020-09-12,USW00023155,0.35441902
2021-09-03,USW00093193,0.3543222
2021-02-19,USW00023157,0.35414654
2022-11-12,USW00023155,0.35414192
2021-12-31,USW00093193,0.3538507
2020-11-24,USW00023157,0.35383928
2021-02-20,USW00023185,0.35373992
2020-01-03,USW00093193,0.35369918
2022-11-07,USW00023155,0.35361442
2022-08-29,USW00023155,0.353445
2021-02-16,USW00093193,0.3529121
2021-10-21,USW00023157,0.35290083
2020-04-23,USW00023185,0.3528794
2021-10-26,USW00093193,0.35271353
2021-03-03,USW00023185,0.35262746
2021-03-25,USW00023155,0.35248184
2022-07-25,USW00023155,0.35241187
2021-10-14,USW00023185,0.3522821
2020-04-10,USW00024257,0.35222444
2021-10-23,USW00023155,0.35222244
2020-08-31,USW00023155,0.3520578
2022-04-12,USW00093193,0.35182858
2020-04-13,USW00023185,0.35157356
2020-03-11,USW00023155,0.35155055
2020-08-27,USW00023155,0.35119957
2021-07-13,USW00093193,0.35107133
2022-08-07,USW00024257,0.35102707
2022-10-21,USW00024257,0.3510083
2022-11-02,USW00093193,0.35086632
2020-04-19,USW00023157,0.35082507
2020-05-04,USW00023185,0.35058942
2023-01-19,USW00024257,0.35035467
2020-04-18,USW00093193,0.35033923
2020-05-01,USW00023185,0.350196
2023-10-01,USW00093193,0.35005644
2021-05-13,USW00023185,0.3496013
2023-04-20,USW00093193,0.34903586
2023-03-27,USW00093193,0.34856924
2020-05-09,USW00023185,0.34851104
2020-09-25,USW00093193,0.34849828
2022-05-15,USW00023185,0.34835503
2021-01-25,USW00024257,0.34824464
2021-02-26,USW00093193,0.3480078
2021-09-21,USW00093193,0.3478164
2023-11-03,USW00024257,0.34761846
2022-07-29,USW00093193,0.34739038
2020-11-24,USW00023185,0.34729218
2020-12-19,USW00023157,0.34725562
2020-10-26,USW00023157,0.34722438
2022-08-07,USW00023155,0.346592
2022-12-17,USW00023155,0.3465382
2021-03-14,USW00023185,0.34616295
2021-12-07,USW00023157,0.34589124
2021-05-09,USW00093193,0.34554976
2021-07-04,USW00023185,0.3455186
2020-09-23,USW00024257,0.3453235
2020-02-10,USW00023155,0.34516022
2022-06-30,USW00023185,0.34504792
2020-06-30,USW00023185,0.34490776
2022-10-09,USW00023157,0.34488648
2023-06-19,USW00024257,0.3448465
2021-05-11,USW00093193,0.3447355
2020-11-21,USW00023157,0.3447138
2023-01-23,USW00093193,0.3446823
2020-01-12,USW00093193,0.34437463
2022-01-14,USW00023155,0.34434816
2020-02-18,USW00023185,0.34419543
2023-05-11,USW00093193,0.34397253
2023-08-07,USW00023157,0.3439416
2022-07-03,USW00024257,0.34392834
2020-10-22,USW00023155,0.34381977
2021-08-21,USW00093193,0.34380677
2021-01-01,USW00024257,0.34359878
2022-06-14,USW00093193,0.3433445
2021-04-01,USW00093193,0.34312972
2021-04-13,USW00093193,0.34286395
2022-07-22,USW00023185,0.3426667
2021-02-03,USW00093193,0.3423815
2021-02-17,USW00023155,0.34217116
2023-03-01,USW00023157,0.34190196
2022-06-07,USW00023155,0.34174505
2021-07-20,USW00023185,0.3416557
2023-04-12,USW00093193,0.34157762
2022-11-26,USW00024257,0.34125683
2023-04-24,USW00024257,0.340997
2021-12-04,USW00024257,0.34078914
2022-10-19,USW00023157,0.34074324
2020-09-25,USW00023185,0.34066924
2021-11-27,USW00023157,0.34034982
2021-04-12,USW00023155,0.34033427
2021-02-01,USW00023157,0.3401055
2022-12-15,USW00093193,0.33999467
2023-03-01,USW00023185,0.33971152
2023-10-16,USW00024257,0.3396307
2020-04-22,USW00023185,0.33953148
2020-02-22,USW00024257,0.33951765
2022-02-25,USW00023155,0.33950847
2021-10-19,USW00023155,0.3391375
2020-05-23,USW00023157,0.33912402
2022-07-18,USW00023185,0.33899903
2021-05-11,USW00023157,0.33888456
2020-10-09,USW00093193,0.33873793
2022-06-08,USW00024257,0.33837673
